info,model,exec,algo,split,seed,n,mean_bps,sr,t_nw,hit,long_frac,psr0
causal,113,next,grpo,18,29,661,-0.39310386412264725,-0.0068822539206876785,-0.17757570689143723,0.46444780635400906,0.8229954614220878,0.4298767475722908
causal,113,bracket,grpo,18,29,661,-1.7662852587946472,-0.04097649732142375,-0.993226311535924,0.39334341906202724,0.8229954614220878,0.15031531648584268
causal,114,engine,ppo,19,7,585,1.4225969151387885,0.03698520743737777,0.8698121564561313,0.4495726495726496,0.6170940170940171,0.8167417583844847
causal,114,next,ppo,19,7,585,-2.9415820707336393,-0.05264878354879072,-1.262313927244302,0.4495726495726496,0.6170940170940171,0.10327143454231297
causal,114,bracket,ppo,19,7,585,-1.4948541683506893,-0.03511608870917499,-0.8481286777200207,0.39658119658119656,0.6170940170940171,0.20172423741564044
causal,115,engine,ppo,19,13,591,0.34507783229955713,0.009301782592231583,0.2495584678931682,0.45346869712351945,0.5956006768189509,0.5896168251085404
causal,115,next,ppo,19,13,590,-4.48286311251518,-0.08313665604415033,-2.220261043317332,0.4542372881355932,0.5956006768189509,0.02279732592739368
causal,115,bracket,ppo,19,13,591,-3.9757610123009695,-0.0968333514021823,-2.591697841663967,0.377326565143824,0.5956006768189509,0.012476425525534237
causal,116,engine,ppo,19,29,278,2.716795745808434,0.07178447205436458,1.2452093225282772,0.44964028776978415,0.7302158273381295,0.888675865013796
causal,116,next,ppo,19,29,278,-0.45443961944779504,-0.007991700047816653,-0.13870508429012282,0.44964028776978415,0.7302158273381295,0.44713594823440633
causal,116,bracket,ppo,19,29,278,-2.4649416934578268,-0.05592222152041876,-0.9360254101778965,0.3597122302158273,0.7302158273381295,0.18484785048978114
causal,117,engine,grpo,19,7,635,2.729476588046658,0.07218406562405259,1.9011988690070567,0.47716535433070867,0.3700787401574803,0.9676646969778927
causal,117,next,grpo,19,7,635,-1.3982772455644767,-0.02520971298736474,-0.6435193548867516,0.46771653543307085,0.3700787401574803,0.2637914365943679
causal,117,bracket,grpo,19,7,635,-1.7509938125578726,-0.040850191625034886,-1.074115298390205,0.4015748031496063,0.3700787401574803,0.15413536024653962
causal,118,engine,grpo,19,13,638,1.7406867062239804,0.0445171489008685,1.1967182932288498,0.4373040752351097,0.7601880877742947,0.87246061440367
causal,118,next,grpo,19,13,638,-1.0227567116510008,-0.0176399498797574,-0.48845638888243953,0.43573667711598746,0.7601880877742947,0.3287092187991627
causal,118,bracket,grpo,19,13,638,-3.072153471980931,-0.07223440347126152,-1.7274473300157074,0.3777429467084639,0.7601880877742947,0.03817104357207289
causal,119,engine,grpo,19,29,303,3.456082243331664,0.0840550564080317,1.5693159230338158,0.4752475247524752,0.6006600660066007,0.9319026350195665
causal,119,next,grpo,19,29,303,-1.2855395859399628,-0.021529883144987362,-0.3947605571911009,0.48184818481848185,0.6006600660066007,0.35432682397529014
causal,119,bracket,grpo,19,29,303,0.016116337754449754,0.0003553976917367729,0.006461747585913171,0.43234323432343236,0.6006600660066007,0.5024639950719888
causal,120,engine,ppo,20,7,581,1.7317613284368243,0.043077831769050313,1.0303881025996569,0.43029259896729777,0.8192771084337349,0.8533935693058019
causal,120,next,ppo,20,7,581,-0.9547143979318182,-0.016635516157540785,-0.41028757610685823,0.43201376936316693,0.8192771084337349,0.34499993998986733
causal,120,bracket,ppo,20,7,581,-2.9720811337214394,-0.067459288972938,-1.568724853396529,0.3614457831325301,0.8192771084337349,0.05788780659562963
causal,121,engine,ppo,20,13,511,2.847342237000161,0.0730352747536474,1.7109533088471667,0.4598825831702544,0.7416829745596869,0.9535322078712112
causal,121,next,ppo,20,13,511,0.20576122339304861,0.003494914708423114,0.08088063883342761,0.461839530332681,0.7416829745596869,0.5314671466425387
causal,121,bracket,ppo,20,13,511,-2.7966416967835994,-0.06523884580194797,-1.4226642422983447,0.3816046966731898,0.7416829745596869,0.07619189057244098
causal,122,engine,ppo,20,29,604,1.951979097367216,0.05195911819011456,1.1926415607125678,0.4602649006622517,0.8443708609271523,0.901436226004222
causal,122,next,ppo,20,29,604,-3.147242888869163,-0.056190403310149295,-1.322598981557757,0.46192052980132453,0.8443708609271523,0.08381459558483173
causal,122,bracket,ppo,20,29,604,-2.5243298227184257,-0.06028175407429657,-1.3516516470089686,0.3923841059602649,0.8443708609271523,0.07424684032881552
causal,123,engine,grpo,20,7,573,4.985713309272092,0.13467094528009219,3.196209461020295,0.5095986038394416,0.04886561954624782,0.999495133796507
causal,123,next,grpo,20,7,573,0.843910185344435,0.015352132784801945,0.36310129164607247,0.4973821989528796,0.04886561954624782,0.6431931371941655
causal,123,bracket,grpo,20,7,573,2.133288853587234,0.0485721429245853,1.1781539048207572,0.4328097731239092,0.04886561954624782,0.8795300235176993
causal,124,engine,grpo,20,13,472,0.8337214983963721,0.022330030680188278,0.5013677886194899,0.4343220338983051,0.9661016949152542,0.687201689458425
causal,124,next,grpo,20,13,472,-3.872282238247947,-0.06935977805006835,-1.5885349771163153,0.4258474576271186,0.9661016949152542,0.06821013365974618
causal,124,bracket,grpo,20,13,472,-4.206239537147784,-0.10374910859454285,-2.07655883438234,0.3686440677966102,0.9661016949152542,0.01568753247661123
causal,125,engine,grpo,20,29,386,3.893611587927494,0.09712546731977698,2.1546237684558087,0.47150259067357514,0.7590673575129534,0.9740094875016204
causal,125,next,grpo,20,29,386,1.8986292798355786,0.03139769822033402,0.7479746376197144,0.4792746113989637,0.7590673575129534,0.7318593445752791
causal,125,bracket,grpo,20,29,386,-0.48282273069902126,-0.011004971382642656,-0.21686701319648374,0.40932642487046633,0.7590673575129534,0.4148116558447051
causal,126,engine,ppo,21,7,576,1.6763976397179114,0.043718776792433044,1.1146156788569372,0.4635416666666667,0.6215277777777778,0.8555605624594953
causal,126,next,ppo,21,7,576,-1.8694985579988426,-0.03225134109670957,-0.8387870415996287,0.4583333333333333,0.6215277777777778,0.2211338400075511
causal,126,bracket,ppo,21,7,576,-2.1868632452104113,-0.05185067759430074,-1.1829132504150732,0.3993055555555556,0.6215277777777778,0.1112124662747771
causal,127,engine,ppo,21,13,507,2.245539330669417,0.05964069300415234,1.3045155300827465,0.4714003944773176,0.5167652859960552,0.9131377261380376
causal,127,next,ppo,21,13,507,-1.474442700856073,-0.026906675338657912,-0.5832251063690577,0.46745562130177515,0.5167652859960552,0.2733517798621046
causal,127,bracket,ppo,21,13,507,-0.6308892786878952,-0.014958029391740872,-0.33104940988700354,0.41222879684418146,0.5167652859960552,0.36908297422369307
causal,128,engine,ppo,21,29,636,3.3368610657665605,0.08516620884676182,2.1586454186319823,0.4748427672955975,0.5330188679245284,0.9859112942822074
causal,128,next,ppo,21,29,636,-0.004112079806892481,-7.291005376650663e-05,-0.001874865303508098,0.470125786163522,0.5330188679245284,0.4992670445011661
causal,128,bracket,ppo,21,29,636,-1.3513541543527767,-0.03116186588426197,-0.7580509549002675,0.39622641509433965,0.5330188679245284,0.2180645768546608
causal,129,engine,grpo,21,7,635,1.9847403086363282,0.05061352067217423,1.3208487405352982,0.4566929133858268,0.7858267716535433,0.901962026454848
causal,129,next,grpo,21,7,635,-2.077466808004837,-0.0368652249795636,-0.9303067928578443,0.4519685039370079,0.7858267716535433,0.17826824491314902
causal,129,bracket,grpo,21,7,635,-1.6720224092179985,-0.03921678427839895,-1.0140933382124915,0.4062992125984252,0.7858267716535433,0.1656088125107087
causal,130,engine,grpo,21,13,594,-0.6479365284180334,-0.016964575565353114,-0.39751527458744307,0.40235690235690236,0.7895622895622896,0.34066249065063253
causal,130,next,grpo,21,13,594,-5.638207182034461,-0.09999457390584353,-2.346628212985292,0.4074074074074074,0.7895622895622896,0.008315461281115386
causal,130,bracket,grpo,21,13,594,-4.149387869915498,-0.10167340105022149,-2.4944034099962553,0.35353535353535354,0.7895622895622896,0.008854543745256191
causal,131,engine,grpo,21,29,501,1.632414361451309,0.043867496541158874,1.0427148090861493,0.4530938123752495,0.8343313373253493,0.8396596925761395
causal,131,next,grpo,21,29,501,-3.815254523432068,-0.06898204499572383,-1.7286480945775504,0.4471057884231537,0.8343313373253493,0.0610537046799982
causal,131,bracket,grpo,21,29,501,-3.524865965353182,-0.08697844515815759,-2.0301109909475943,0.37924151696606784,0.8343313373253493,0.03020325841204119
causal,132,engine,ppo,22,7,521,3.906307275738288,0.09825723507566932,2.4184555122251057,0.4760076775431862,0.5143953934740882,0.9891341350600429
causal,132,next,ppo,22,7,521,0.025971863323794045,0.0004506115704872531,0.010660957578273506,0.47024952015355087,0.5143953934740882,0.5040995793886448
causal,132,bracket,ppo,22,7,521,0.5898648231323248,0.013014589437944903,0.32325747778341923,0.39923224568138194,0.5143953934740882,0.6170923178686983
causal,133,engine,ppo,22,13,515,3.1839922990464866,0.08107060841017485,1.7908288817741602,0.46601941747572817,0.26990291262135924,0.9699115049864028
causal,133,next,ppo,22,13,515,-1.9068245838468485,-0.03486510326645975,-0.7666312968881648,0.4679611650485437,0.26990291262135924,0.2153290479164645
causal,133,bracket,ppo,22,13,515,-0.3438813556230304,-0.007777566136405531,-0.17153697816805177,0.4077669902912621,0.26990291262135924,0.43013424956350355
causal,134,engine,ppo,22,29,377,2.6354009394234637,0.06313752511014069,1.1983797160969372,0.47480106100795755,0.5649867374005305,0.8937254455619472
causal,134,next,ppo,22,29,377,0.3533305427972199,0.005909462227572405,0.11454165041146253,0.46419098143236076,0.5649867374005305,0.5456922626597062
causal,134,bracket,ppo,22,29,377,-0.7276700148508337,-0.01607682790338519,-0.2897213035189002,0.41644562334217505,0.5649867374005305,0.3782854559800307
causal,135,engine,grpo,22,7,273,0.9711865795717188,0.024580185457640156,0.3927421661358358,0.45054945054945056,0.12454212454212454,0.658450294652157
causal,135,next,grpo,22,7,273,-5.038975672241565,-0.08641380859342104,-1.4747491102273385,0.45787545787545786,0.12454212454212454,0.07687817385528746
causal,135,bracket,grpo,22,7,273,-1.4995815357817404,-0.03374549461049888,-0.4933308387498517,0.39194139194139194,0.12454212454212454,0.29120889315715703
causal,136,engine,grpo,22,13,650,3.497447085400434,0.09100681769136837,1.9718168912144896,0.4646153846153846,0.28923076923076924,0.9913376358407405
causal,136,next,grpo,22,13,650,0.6241720224821702,0.01126204530743743,0.23430546231166915,0.46307692307692305,0.28923076923076924,0.6131223316513188
causal,136,bracket,grpo,22,13,650,-2.0536327905899627,-0.048652018139045405,-1.0714922797905204,0.3707692307692308,0.28923076923076924,0.11215841929953912
causal,137,engine,grpo,22,29,649,2.6138861288736264,0.06771109748933067,1.6535625634980398,0.46070878274268107,0.7380585516178737,0.9606051141231833
causal,137,next,grpo,22,29,649,-0.4837593179616743,-0.008476002327516467,-0.2147711331612082,0.4637904468412943,0.7380585516178737,0.4147358127096792
causal,137,bracket,grpo,22,29,649,-2.0111097425979896,-0.046757302192608444,-1.2025034090106255,0.39445300462249616,0.7380585516178737,0.1205858395193567
causal,138,engine,ppo,23,7,489,1.1503173093873023,0.03116472460402923,0.7153262478381947,0.4437627811860941,0.26380368098159507,0.7564718620482029
causal,138,next,ppo,23,7,489,-2.976542105680986,-0.05339491224882486,-1.1943410591025962,0.4498977505112474,0.26380368098159507,0.12088106936765569
causal,138,bracket,ppo,23,7,489,-2.586826998075636,-0.06284581361361767,-1.5304812111849677,0.37014314928425357,0.26380368098159507,0.08930673319342697
causal,139,engine,ppo,23,13,347,4.050545792468611,0.10359816737166888,2.1235341680748405,0.484149855907781,0.44668587896253603,0.9760353099315384
causal,139,next,ppo,23,13,347,0.04242220467847441,0.0007367700395817235,0.015085600947214789,0.4755043227665706,0.44668587896253603,0.5054674981675156
causal,139,bracket,ppo,23,13,347,-0.2944409515939826,-0.006870195688834158,-0.13478092538811018,0.41210374639769454,0.44668587896253603,0.4492798485604266
causal,140,engine,ppo,23,29,316,2.7921254654719996,0.07204255704061019,1.2282652562550653,0.4462025316455696,0.43354430379746833,0.9045290928377563
causal,140,next,ppo,23,29,316,1.343833245915554,0.022901862395996578,0.39630426306924893,0.4462025316455696,0.43354430379746833,0.6590255967731876
causal,140,bracket,ppo,23,29,316,-1.8988443350403406,-0.04486829152341244,-0.771805216378709,0.370253164556962,0.43354430379746833,0.21730202842663443
causal,141,engine,grpo,23,7,660,3.6601057822851324,0.09666369462058555,2.499958993178031,0.4803030303030303,0.1318181818181818,0.9942824344890251
causal,141,next,grpo,23,7,660,-0.43396315414423614,-0.00786751813721908,-0.19973003094289818,0.48333333333333334,0.1318181818181818,0.41995671544530755
causal,141,bracket,grpo,23,7,660,-1.0165371776874779,-0.023551709902465308,-0.5888417278514962,0.3984848484848485,0.1318181818181818,0.2738793746713334
causal,142,engine,grpo,23,13,650,0.6207646807021321,0.01617076770542614,0.3867725611322062,0.4369230769230769,0.5876923076923077,0.6605198689620081
causal,142,next,grpo,23,13,650,-2.940911679426057,-0.05226017484317495,-1.2518153205252944,0.43538461538461537,0.5876923076923077,0.0944170248150305
causal,142,bracket,grpo,23,13,650,-3.1880136392995158,-0.07428334583523862,-1.741702937715448,0.36923076923076925,0.5876923076923077,0.03425791680037861
causal,143,engine,grpo,23,29,491,2.343613671009526,0.059069144298638,1.2927864214257696,0.45417515274949083,0.5254582484725051,0.9082827672067503
causal,143,next,grpo,23,29,491,-0.5999516644098173,-0.010239493146973352,-0.21415338981986862,0.45213849287169044,0.5254582484725051,0.4105698837233046
causal,143,bracket,grpo,23,29,491,-1.2268167190970753,-0.027234535445323556,-0.5956499393888782,0.3788187372708758,0.5254582484725051,0.27626789574826294
causal,144,engine,ppo,24,7,471,2.953615186918048,0.0777129659878706,1.8188125723152007,0.49469214437367304,0.2505307855626327,0.9561630541798027
causal,144,next,ppo,24,7,471,-2.013262739036515,-0.03574531252773525,-0.8009389283645552,0.4861995753715499,0.2505307855626327,0.21873289111936084
causal,144,bracket,ppo,24,7,471,-1.1757305276818044,-0.026679285855913153,-0.5928832224593539,0.42038216560509556,0.2505307855626327,0.2827822985723746
causal,145,engine,ppo,24,13,182,3.6979980567753707,0.0873157984028444,1.20535820090577,0.47802197802197804,0.4010989010989011,0.8861990567550875
causal,145,next,ppo,24,13,182,0.29115048425721957,0.005125057275258757,0.07768279894424311,0.4835164835164835,0.4010989010989011,0.5275137876994807
causal,145,bracket,ppo,24,13,182,-0.344023364257335,-0.007354939055051812,-0.09145721224760833,0.4065934065934066,0.4010989010989011,0.46070271229899257
causal,146,engine,ppo,24,29,273,1.3103898494536834,0.03500320415146135,0.6493686974578515,0.4468864468864469,0.2673992673992674,0.720397121867179
causal,146,next,ppo,24,29,273,-3.70763408591093,-0.06329231956329974,-1.2782561754987212,0.45054945054945056,0.2673992673992674,0.14899027912980606
causal,146,bracket,ppo,24,29,273,-4.618170890900744,-0.11796090429087053,-2.068096674145077,0.3626373626373626,0.2673992673992674,0.03185301333709096
causal,147,engine,grpo,24,7,610,1.575408426723584,0.04096438575236708,0.9993086253096187,0.45737704918032784,0.8262295081967214,0.8468557914016888
causal,147,next,grpo,24,7,610,-2.86834013553502,-0.05142854148641189,-1.2819159340466775,0.4540983606557377,0.8262295081967214,0.10448860182160724
causal,147,bracket,grpo,24,7,610,-2.541356618027957,-0.059987045902871065,-1.4861357775014499,0.3885245901639344,0.8262295081967214,0.07492806442067344
causal,148,engine,grpo,24,13,616,2.80344499059342,0.07353206773692228,1.683236970665156,0.4837662337662338,0.30357142857142855,0.9681775356647417
causal,148,next,grpo,24,13,616,-2.298466577888642,-0.04079215744848191,-0.9385674816117082,0.4805194805194805,0.30357142857142855,0.1575070622262278
causal,148,bracket,grpo,24,13,616,-1.1079133854426593,-0.02582824588183797,-0.5882213712095159,0.3977272727272727,0.30357142857142855,0.26310329897071283
causal,149,engine,grpo,24,29,621,4.515207367902697,0.11868964843425601,3.008423821985559,0.4895330112721417,0.07407407407407407,0.9988102296595479
causal,149,next,grpo,24,29,621,0.37032364231080145,0.006570248907683122,0.16200487204753428,0.4895330112721417,0.07407407407407407,0.5650143921194359
causal,149,bracket,grpo,24,29,621,0.9094447538025177,0.020585185138849698,0.5133063593365201,0.41545893719806765,0.07407407407407407,0.6968950560909426
causal,150,engine,ppo,25,7,631,1.6979556441006145,0.04442797399699168,1.190207125382985,0.46275752773375595,0.3629160063391442,0.8703137473471282
causal,150,next,ppo,25,7,631,-1.4979213291520923,-0.027136092675340766,-0.7210630895093894,0.4706814580031696,0.3629160063391442,0.2495497094953728
causal,150,bracket,ppo,25,7,631,-2.540162897330746,-0.059429600483266676,-1.5805036664250611,0.38193343898573695,0.3629160063391442,0.07350634434723911
causal,151,engine,ppo,25,13,493,0.6397054860699072,0.016966149807984346,0.34263336227534774,0.44421906693711966,0.7302231237322515,0.6473862717313269
causal,151,next,ppo,25,13,492,-5.234373828388455,-0.09446697397118746,-2.1255475608475503,0.4410569105691057,0.7302231237322515,0.018001812371015908
causal,151,bracket,ppo,25,13,493,-3.892708593208692,-0.09386947569891797,-1.8000512756816383,0.3813387423935091,0.7302231237322515,0.02264260143211935
causal,152,engine,ppo,25,29,610,1.8277280505626827,0.04803871505351545,1.2307494699592443,0.46557377049180326,0.8114754098360656,0.8852458058087567
causal,152,next,ppo,25,29,610,-2.2105639169992384,-0.0397704157153961,-1.0331713703918974,0.4557377049180328,0.8114754098360656,0.16495734503017923
causal,152,bracket,ppo,25,29,610,-2.354219657189479,-0.05519415798240577,-1.3458669150343066,0.38524590163934425,0.8114754098360656,0.09188647842952513
causal,153,engine,grpo,25,7,370,0.10118413952197772,0.002616965701069728,0.04535827379739509,0.4243243243243243,0.9594594594594594,0.5200641597767364
causal,153,next,grpo,25,7,370,-3.908777547408977,-0.06825958842734894,-1.2136328968449737,0.42702702702702705,0.9594594594594594,0.09731230595496532
causal,153,bracket,grpo,25,7,370,-4.3843712056447375,-0.10252091966021594,-1.6675563839885,0.3567567567567568,0.9594594594594594,0.030909621946044002
causal,154,engine,grpo,25,13,661,1.0351246250409698,0.026689439399210195,0.6791591572630791,0.44478063540090773,0.9500756429652042,0.7552252494460376
causal,154,next,grpo,25,13,661,-3.0892671964062792,-0.05477857416795547,-1.4195425325136923,0.44175491679273826,0.9500756429652042,0.08139851751257954
causal,154,bracket,grpo,25,13,661,-3.989647544265952,-0.09426935600471958,-2.3687136483266182,0.3600605143721634,0.9500756429652042,0.010344608652610145
causal,155,engine,grpo,25,29,663,2.4114049788565084,0.06274883318449183,1.6431955008758656,0.45852187028657615,0.10256410256410256,0.9494522960885022
causal,155,next,grpo,25,29,663,-1.7724453404297398,-0.03177424566105605,-0.8224192014796863,0.45701357466063347,0.10256410256410256,0.20780844055727932
causal,155,bracket,grpo,25,29,663,-0.8766523343305073,-0.0197949168471301,-0.5082659347532561,0.38763197586727,0.10256410256410256,0.3063506580657257
causal,156,engine,ppo,26,7,426,0.8068677442304835,0.020195712680974472,0.3855843272083568,0.45305164319248825,0.9389671361502347,0.6622677388893037
causal,156,next,ppo,26,7,426,-2.6660818787716614,-0.0486414068205784,-0.9131791200083468,0.44366197183098594,0.9389671361502347,0.16089532397899947
causal,156,bracket,ppo,26,7,426,-4.272775383680111,-0.09859008523580014,-1.8073831120010568,0.3779342723004695,0.9389671361502347,0.026387636364699936
causal,157,engine,ppo,26,13,546,-0.25745713247429886,-0.00680203188211563,-0.1648408895067655,0.4413919413919414,0.8754578754578755,0.43704130100674793
causal,157,next,ppo,26,13,546,-4.95032694347942,-0.08870427282503993,-2.194833977409345,0.43956043956043955,0.8754578754578755,0.020103579794036385
causal,157,bracket,ppo,26,13,546,-4.487608404165162,-0.10832512046327872,-2.6387409444718353,0.36813186813186816,0.8754578754578755,0.007726044450399156
causal,158,engine,ppo,26,29,300,-2.6215888995813423,-0.07247721346281312,-1.1464309480531978,0.4166666666666667,0.5866666666666667,0.11104886429034694
causal,158,next,ppo,26,29,299,-9.643192991384906,-0.17310747926618786,-2.907637281865802,0.4180602006688963,0.5866666666666667,0.001258444658864746
causal,158,bracket,ppo,26,29,300,-6.14546414641595,-0.15710056833825853,-2.81250265909033,0.3566666666666667,0.5866666666666667,0.005711562428678194
causal,159,engine,grpo,26,7,650,2.663366050002803,0.06903540167910836,1.7458960755992357,0.46307692307692305,0.6461538461538462,0.9636012548857853
causal,159,next,grpo,26,7,650,-2.0888158383886735,-0.037360931639365554,-0.9260663769172824,0.46,0.6461538461538462,0.17123640474622537
causal,159,bracket,grpo,26,7,650,-1.6755579792330337,-0.039482828113535595,-0.9602543762182834,0.39384615384615385,0.6461538461538462,0.1613996753372801
causal,160,engine,grpo,26,13,657,1.920555494216873,0.04968407077292352,1.2827045680416505,0.4581430745814307,0.8706240487062404,0.9013326432733085
causal,160,next,grpo,26,13,657,-1.9345282046874241,-0.034094077354140426,-0.8646094643462414,0.4581430745814307,0.8706240487062404,0.1914979626403267
causal,160,bracket,grpo,26,13,657,-2.402946476512906,-0.05598285302190115,-1.4529768266138448,0.3789954337899543,0.8706240487062404,0.08084497051113004
causal,161,engine,grpo,26,29,616,-0.8095130369084521,-0.0210712621859925,-0.49451443767080455,0.42857142857142855,0.5194805194805194,0.3018307606354039
causal,161,next,grpo,26,29,615,-5.28187718413932,-0.09565965903825742,-2.2416881542113094,0.4292682926829268,0.5194805194805194,0.009488563384411914
causal,161,bracket,grpo,26,29,616,-3.463446081206236,-0.08056665876691747,-1.8268356034612243,0.375,0.5194805194805194,0.027181039365186368
causal,162,engine,ppo,27,7,588,0.9665350937991835,0.02521565442505185,0.6345782907485705,0.4574829931972789,0.22789115646258504,0.7306908063215583
causal,162,next,ppo,27,7,588,-3.3731506487771385,-0.059228493031918315,-1.4293957069423158,0.45408163265306123,0.22789115646258504,0.07792729746988614
causal,162,bracket,ppo,27,7,588,-2.4380614846585558,-0.05588685973938683,-1.3355588202783326,0.3877551020408163,0.22789115646258504,0.0910240652433345
causal,163,engine,ppo,27,13,458,-0.045448211251758054,-0.001148349179747391,-0.025919214819667993,0.4497816593886463,0.6353711790393013,0.49021098373689437
causal,163,next,ppo,27,13,458,-5.442873388572823,-0.0938108933543086,-2.1047500144064943,0.4585152838427948,0.6353711790393013,0.024535299118131074
causal,163,bracket,ppo,27,13,458,-4.4017379557576,-0.10133495419581437,-2.354073567913745,0.3930131004366812,0.6353711790393013,0.017520205235027977
causal,164,engine,ppo,27,29,460,3.6226941313090024,0.09082004058107475,1.9565165184378772,0.45869565217391306,0.5347826086956522,0.9766355648364023
causal,164,next,ppo,27,29,460,2.12157259361474,0.03712495291716064,0.8097926153319945,0.46956521739130436,0.5347826086956522,0.788385007377372
causal,164,bracket,ppo,27,29,460,1.8854850340729872,0.04119872417112963,0.9920367396987986,0.41304347826086957,0.5347826086956522,0.8157799395875562
causal,165,engine,grpo,27,7,580,3.9967082483184293,0.10167724834864478,2.427892175752612,0.4793103448275862,0.6931034482758621,0.9939406156057987
causal,165,next,grpo,27,7,580,-0.9457286305211852,-0.016450300803364886,-0.4052410113745829,0.47586206896551725,0.6931034482758621,0.34638185251810616
causal,165,bracket,grpo,27,7,580,0.35381048393476955,0.008063701826730626,0.18165274614276108,0.41724137931034483,0.6931034482758621,0.5771630784095562
causal,166,engine,grpo,27,13,630,1.1520232164228847,0.0291657405845994,0.73435939353945,0.4444444444444444,0.9857142857142858,0.7697087145186925
causal,166,next,grpo,27,13,630,-3.5995053713950957,-0.06267066537340857,-1.6287779872061774,0.44126984126984126,0.9857142857142858,0.059312343651765485
causal,166,bracket,grpo,27,13,630,-3.183675368182915,-0.07479842795388188,-1.8577703982812144,0.37777777777777777,0.9857142857142858,0.0344610060670517
causal,167,engine,grpo,27,29,599,1.8257943044853362,0.04790011470411279,1.1624034578551574,0.4540901502504174,0.5943238731218697,0.8820459789151067
causal,167,next,grpo,27,29,599,-3.1301399997964983,-0.0546165390066708,-1.3046053169568677,0.4540901502504174,0.5943238731218697,0.091894591751019
causal,167,bracket,grpo,27,29,599,-2.324239662578818,-0.055690354690631855,-1.4460233224292458,0.3823038397328882,0.5943238731218697,0.09073382227807025
leaky,0,engine,ppo,0,7,116,-1.8828320597859156,-0.0507328145410667,-0.5075033518057678,0.41379310344827586,0.1896551724137931,0.2967445164870887
leaky,0,next,ppo,0,7,116,-8.019190862973954,-0.14988721887476317,-1.4887120167420653,0.41379310344827586,0.1896551724137931,0.06768397504869805
leaky,0,bracket,ppo,0,7,116,-0.8317177476406705,-0.01849421924418474,-0.17785420449531583,0.39655172413793105,0.1896551724137931,0.4223679931379123
leaky,1,engine,ppo,0,13,644,0.7569592345146131,0.01954328732591668,0.47715871274666,0.44254658385093165,0.8664596273291926,0.6908813268627327
leaky,1,next,ppo,0,13,644,-3.6913450447032696,-0.06570128993123871,-1.6432488804122334,0.4363354037267081,0.8664596273291926,0.04936491925360326
leaky,1,bracket,ppo,0,13,644,-3.062457185498602,-0.07126843378340982,-1.7214419997170243,0.37422360248447206,0.8664596273291926,0.040392916527905894
leaky,2,engine,ppo,0,29,248,0.4838492783938638,0.012236149041717184,0.20294600047082223,0.41935483870967744,0.3870967741935484,0.5765719691788449
leaky,2,next,ppo,0,29,248,-4.557830222363775,-0.07784632049821891,-1.3145865055686823,0.4112903225806452,0.3870967741935484,0.1150428119555566
leaky,2,bracket,ppo,0,29,248,-3.123182297334871,-0.07398326565185455,-1.23796917233652,0.3548387096774194,0.3870967741935484,0.12954408001984846
leaky,3,engine,grpo,0,7,617,2.496789997469158,0.06568168149957906,1.6613149438261927,0.46677471636953,0.2560777957860616,0.9509910814199098
leaky,3,next,grpo,0,7,617,-1.153282440228114,-0.020635104372104935,-0.5342014688669817,0.4683954619124797,0.2560777957860616,0.304629740570987
leaky,3,bracket,grpo,0,7,617,-1.9442056352427528,-0.04494897556297858,-1.0641867535313583,0.37925445705024313,0.2560777957860616,0.13723932496251673
leaky,4,engine,grpo,0,13,647,4.835550893176321,0.12730361675034763,3.2801110274150593,0.4899536321483771,0.2751159196290572,0.9995721187920455
leaky,4,next,grpo,0,13,647,1.7761533253615,0.031764214487925733,0.8389522236999356,0.49149922720247297,0.2751159196290572,0.7913068845214153
leaky,4,bracket,grpo,0,13,647,1.004497786399336,0.022856305042145083,0.5536586045897629,0.4095826893353941,0.2751159196290572,0.7213229738084694
leaky,5,engine,grpo,0,29,636,0.7562959987951289,0.019671108609028147,0.48253268318071213,0.44339622641509435,0.970125786163522,0.6909894135017058
leaky,5,next,grpo,0,29,636,-3.759918674128631,-0.06619851518748887,-1.631437278468813,0.4418238993710692,0.970125786163522,0.04936627933239818
leaky,5,bracket,grpo,0,29,636,-4.500278957033676,-0.10880184838331527,-2.765928693483956,0.3663522012578616,0.970125786163522,0.004447314507927078
leaky,6,engine,ppo,1,7,241,0.03975182257196598,0.0009644002573565759,0.01524669711798363,0.4190871369294606,0.7219917012448133,0.5059619607890546
leaky,6,next,ppo,1,7,241,-6.085042383615173,-0.10426957303630834,-1.7000098427936692,0.4190871369294606,0.7219917012448133,0.05549101360318248
leaky,6,bracket,ppo,1,7,241,-3.971108108390944,-0.08607794942964377,-1.2199852764967973,0.3651452282157676,0.7219917012448133,0.10144039789693587
leaky,7,engine,ppo,1,13,427,2.9514941253503393,0.07389736118909737,1.4968627767914908,0.468384074941452,0.6838407494145199,0.9399315617698456
leaky,7,next,ppo,1,13,427,-1.457313730354588,-0.024872466069579487,-0.5568075768671166,0.45901639344262296,0.6838407494145199,0.3044294034361701
leaky,7,bracket,ppo,1,13,427,-1.392657465581677,-0.03154144153422133,-0.5979337994711429,0.3957845433255269,0.6838407494145199,0.26051621000656544
leaky,8,engine,ppo,1,29,521,2.759082322534028,0.06785311050529187,1.4702053248028533,0.45681381957773515,0.8061420345489443,0.9425371392910324
leaky,8,next,ppo,1,29,521,-1.6260674484922693,-0.026755337528751484,-0.6150053409281617,0.46065259117082535,0.8061420345489443,0.27183621203035546
